# Time-averaged data for fix at2
# TimeStep f_mysf1[3] f_mysf2[3]
963300 82.0722 -85.6323
963400 83.0191 -81.6137
963500 82.1396 -84.8941
963600 82.1377 -82.9366
963700 82.7948 -82.6907
963800 83.8323 -81.0842
963900 82.1055 -83.267
964000 84.3332 -83.3837
964100 84.5216 -80.2996
964200 83.0605 -83.6693
964300 82.0822 -82.1283
964400 81.4823 -85.3848
964500 82.6971 -81.7063
964600 82.9715 -85.9462
964700 81.7474 -82.953
964800 83.1798 -82.9586
964900 84.3017 -81.3897
965000 81.9212 -82.8198
965100 85.1514 -82.3137
965200 83.8743 -81.7462
965300 82.8236 -83.3583
965400 82.144 -83.6996
965500 81.6692 -83.1275
965600 82.6221 -82.3476
965700 82.9379 -86.4131
965800 81.6672 -82.5874
965900 84.2742 -82.4312
966000 82.8574 -81.9707
966100 82.7575 -82.4114
966200 85.5164 -82.9845
966300 84.0094 -81.5187
966400 82.2977 -83.4674
966500 82.2047 -83.5002
966600 82.5407 -82.2648
966700 82.3384 -83.3644
966800 82.3575 -86.9157
966900 83.0312 -82.214
967000 84.0236 -82.0804
967100 81.9694 -82.731
967200 82.8444 -82.9664
967300 84.9001 -82.2944
967400 85.5488 -82.9704
967500 81.7323 -83.2528
967600 82.4238 -82.9242
967700 82.5848 -82.8036
967800 82.9806 -83.3557
967900 81.8628 -86.1366
968000 84.1905 -81.8224
968100 83.5588 -83.8659
968200 81.8885 -82.5265
968300 83.7899 -82.2239
968400 84.8312 -81.8547
968500 83.9434 -84.4199
968600 82.477 -82.6986
968700 83.1135 -83.4904
968800 82.3811 -82.2607
968900 81.6141 -84.1999
969000 83.7086 -85.3221
969100 84.1866 -82.1373
969200 82.3292 -83.7356
969300 81.4706 -81.6481
969400 85.7553 -82.867
969500 84.0466 -81.9941
969600 84.2588 -84.5607
969700 82.6913 -82.7522
969800 81.9953 -82.2562
969900 82.4943 -82.6654
970000 81.6397 -85.4621
970100 84.2117 -84.8179
970200 84.5585 -82.7201
970300 81.1112 -83.1121
970400 83.3703 -81.412
970500 84.4431 -83.4601
970600 84.5658 -83.2807
970700 84.836 -84.1016
970800 81.5289 -81.6739
970900 83.2564 -82.5615
971000 81.8008 -83.0215
971100 81.8287 -86.4912
971200 85.0516 -84.8158
971300 83.7863 -81.7857
971400 81.731 -83.8554
971500 83.1853 -81.1948
971600 84.301 -82.7287
971700 85.399 -82.863
971800 84.1303 -84.8415
971900 81.9428 -82.0297
972000 82.3586 -82.8574
972100 83.1025 -84.0377
972200 81.6687 -85.0714
972300 85.5774 -83.6992
972400 82.0133 -83.7487
972500 81.7869 -83.1695
972600 85.1722 -80.7238
972700 84.9759 -83.6052
972800 84.6481 -83.5888
972900 82.5425 -84.7885
973000 82.6278 -81.0315
973100 81.7146 -82.8184
973200 83.6557 -85.245
973300 82.5758 -85.2831
973400 85.393 -83.7032
973500 81.6926 -83.2659
973600 83.338 -81.3462
973700 83.4496 -82.2581
973800 84.941 -84.1774
973900 84.5835 -84.1299
974000 82.6332 -82.7954
974100 82.2343 -82.0407
974200 82.7328 -84.9517
974300 82.8941 -83.6018
974400 83.3097 -84.913
974500 85.1119 -83.1561
974600 82.1946 -82.5999
974700 83.5094 -81.7754
974800 83.9969 -83.2214
974900 86.0815 -84.2147
975000 82.9716 -82.7586
975100 82.1045 -83.6485
975200 81.5068 -83.2134
975300 82.9412 -84.4612
975400 83.7147 -84.5129
975500 84.7813 -85.2761
975600 83.9646 -82.3238
975700 80.9456 -81.8449
975800 85.0495 -81.3372
975900 84.1905 -83.9264
976000 85.6061 -84.406
976100 82.8562 -84.0997
976200 82.7147 -83.1203
976300 81.9229 -82.5836
976400 82.6905 -85.0162
976500 83.7659 -84.6557
976600 84.8754 -85.0492
976700 83.2505 -80.6231
976800 81.7976 -83.9628
976900 85.6909 -82.3647
977000 83.9309 -82.5924
977100 85.2624 -84.5156
977200 82.1388 -84.549
977300 82.9371 -81.7279
977400 82.1156 -82.9681
977500 82.4211 -86.6942
977600 84.4271 -83.6066
977700 85.0319 -84.4842
977800 81.1981 -81.7706
977900 83.7121 -82.9976
978000 85.355 -82.1075
978100 84.6786 -84.0463
978200 84.1953 -84.1272
978300 82.5484 -84.4207
978400 83.2679 -80.4745
978500 82.4946 -85.3591
978600 81.9956 -85.6808
978700 85.1751 -84.2736
978800 84.6485 -84.155
978900 80.4037 -81.4223
979000 85.1457 -83.6245
979100 85.3459 -82.0056
979200 85.6973 -84.2725
979300 83.4183 -84.5269
979400 82.1667 -82.6281
979500 83.6671 -82.0618
979600 82.1671 -86.5725
979700 83.0858 -84.9466
979800 85.3824 -84.7209
979900 82.5613 -82.8269
980000 81.6431 -81.7946
980100 85.3208 -84.6842
980200 85.8368 -81.3435
980300 85.0475 -84.9121
980400 83.2619 -83.7991
980500 82.1854 -81.9221
980600 83.5915 -82.821
980700 81.5447 -86.5521
980800 84.4155 -85.3123
980900 84.9411 -84.383
981000 81.756 -81.7542
981100 81.5983 -83.6142
981200 85.8657 -82.297
981300 86.1618 -81.9435
981400 84.4406 -85.5788
981500 82.9447 -83.7903
981600 82.4086 -80.7884
981700 83.9303 -84.232
981800 82.3113 -86.4979
981900 83.2612 -85.6581
982000 85.2272 -82.4999
982100 80.7954 -82.0267
982200 83.0063 -83.9046
982300 85.8665 -83.6288
982400 85.7924 -82.7205
982500 85.1235 -84.5887
982600 82.3172 -82.1239
982700 82.2975 -81.7382
982800 84.2045 -85.5527
982900 82.4996 -86.0618
983000 84.1709 -85.1759
983100 84.1563 -84.1845
983200 80.8512 -82.0785
983300 84.1281 -84.3602
983400 86.1766 -82.2342
983500 85.9865 -83.7999
983600 84.5808 -84.617
983700 82.5418 -80.7542
983800 83.0431 -83.7623
983900 83.5109 -85.6916
984000 82.5769 -84.7945
984100 84.9304 -86.7709
984200 82.6634 -82.721
984300 81.1544 -82.5463
984400 86.1971 -84.1069
984500 84.9578 -82.2388
984600 85.0838 -84.5646
984700 85.5864 -83.9732
984800 83.0742 -79.9059
984900 83.1334 -85.0757
985000 83.3354 -85.9763
985100 82.9637 -85.5217
985200 85.7865 -85.3806
985300 80.4892 -82.5704
985400 82.7425 -83.7279
985500 84.4574 -83.2458
985600 86.8145 -82.8442
985700 85.1835 -85.7377
985800 84.9141 -82.5273
985900 81.7009 -81.0316
986000 82.9328 -85.0615
986100 84.0433 -85.0558
986200 83.7382 -86.5482
986300 84.754 -84.8407
986400 80.3745 -82.1704
986500 84.7406 -83.0434
986600 84.9102 -83.4312
986700 85.8908 -83.5045
986800 85.9874 -85.4109
986900 84.151 -82.0538
987000 80.7931 -82.2953
987100 84.6723 -85.2193
987200 83.1745 -86.1322
987300 83.4748 -85.4983
987400 84.6257 -84.8118
987500 80.6415 -81.7491
987600 86.3467 -83.7697
987700 84.106 -82.9031
987800 86.9128 -84.4814
987900 84.5003 -83.3253
988000 83.6946 -80.938
988100 82.0777 -84.8648
988200 84.7193 -85.4109
988300 82.4551 -85.8749
988400 84.0927 -85.3374
988500 83.0405 -84.8331
988600 80.2558 -81.4588
988700 86.2004 -85.2237
988800 85.1029 -81.8556
988900 86.9568 -85.124
989000 85.0096 -83.384
989100 83.4893 -78.9887
989200 82.9254 -85.0288
989300 84.4154 -85.8527
989400 82.4528 -85.869
989500 84.5566 -86.9639
989600 80.85 -83.6256
989700 82.2039 -82.3767
989800 86.8514 -85.121
989900 84.7944 -82.775
990000 86.3999 -84.3106
990100 85.8878 -81.9589
990200 83.5254 -81.0873
990300 82.7771 -85.2135
990400 85.2707 -86.6987
990500 82.076 -85.4932
990600 83.7204 -86.0576
990700 80.5215 -84.5618
990800 83.0246 -83.2626
990900 87.2442 -83.6537
991000 85.8957 -83.1796
991100 85.595 -83.3851
991200 85.7232 -81.4061
991300 83.3802 -82.1595
991400 84.3662 -85.0359
991500 83.9351 -87.3119
991600 82.4458 -85.2413
991700 82.1084 -86.1807
991800 81.8665 -83.5501
991900 83.2122 -84.1827
992000 86.6719 -84.2505
992100 86.1367 -83.3943
992200 84.93 -82.4238
992300 86.3307 -81.5942
992400 82.6083 -83.0675
992500 85.2502 -84.1773
992600 83.3982 -87.2094
992700 82.9375 -85.2706
992800 82.7893 -85.9659
992900 81.8676 -84.8545
993000 83.4015 -83.3599
993100 85.8659 -84.9089
993200 86.2523 -83.2037
993300 86.049 -82.1991
993400 85.4525 -81.8265
993500 84.0105 -82.7985
993600 83.8221 -84.8021
993700 83.9201 -86.6442
993800 83.1301 -85.123
993900 81.6648 -86.7981
994000 82.6179 -84.2474
994100 83.6403 -84.3855
994200 85.9052 -84.2927
994300 86.5003 -82.9999
994400 84.7398 -81.9382
994500 87.739 -81.6071
994600 82.5236 -84.5839
994700 83.9073 -84.5427
994800 84.0791 -85.3488
994900 82.8779 -87.0164
995000 81.5877 -84.8617
995100 82.9758 -85.8781
995200 84.2466 -83.5478
995300 85.5631 -83.9357
995400 86.239 -84.3451
995500 85.7508 -81.2157
995600 85.4561 -82.4928
995700 84.5684 -84.0754
995800 84.7833 -84.1241
995900 83.627 -86.6049
996000 81.8429 -85.6816
996100 82.9415 -85.4306
996200 83.3725 -85.9444
996300 83.2542 -83.7049
996400 85.1685 -85.2322
996500 86.9249 -82.3712
996600 86.1405 -81.3557
996700 84.9987 -83.6501
996800 85.6166 -83.8171
996900 83.7153 -83.956
997000 84.4774 -86.3799
997100 81.8472 -85.7001
997200 82.7721 -86.5047
997300 82.5053 -85.2948
997400 84.5848 -85.0172
997500 85.5296 -84.5008
997600 85.5551 -82.2382
997700 85.7105 -81.7867
997800 86.4619 -83.553
997900 85.9227 -83.9336
998000 84.0921 -83.733
998100 83.187 -86.1281
998200 81.843 -85.5171
998300 82.6297 -86.3973
998400 84.5981 -85.811
998500 83.6109 -86.3408
998600 84.4174 -83.9313
998700 86.5146 -81.7929
998800 85.2228 -81.6413
998900 87.3532 -83.9276
999000 84.2858 -84.2023
999100 86.6139 -84.1995
999200 83.174 -85.1973
999300 80.3791 -86.564
999400 83.3395 -85.4294
999500 84.396 -87.0368
999600 84.0212 -84.6697
999700 84.316 -84.7791
999800 86.4208 -80.7747
999900 86.0608 -83.1212
1000000 86.1707 -83.2551
1000100 85.6569 -84.8368
1000200 85.3094 -83.7051
1000300 81.7785 -85.3267
1000400 81.6747 -87.1097
1000500 84.4526 -85.2702
1000600 83.7692 -86.3781
1000700 84.7964 -85.0711
1000800 84.6039 -84.9233
1000900 85.5435 -80.4083
1001000 86.6035 -83.0659
1001100 85.7494 -84.411
1001200 86.1786 -85.2197
1001300 84.2309 -83.5714
1001400 82.2745 -85.5253
1001500 82.2343 -86.3527
1001600 84.8591 -85.3655
1001700 83.0724 -86.566
1001800 85.3693 -85.2301
1001900 84.4488 -83.7936
1002000 85.7408 -81.2198
1002100 86.1268 -83.9965
1002200 85.4822 -84.4063
1002300 86.7829 -83.395
1002400 84.283 -84.683
1002500 81.8169 -85.3944
1002600 82.9564 -85.6026
1002700 84.5612 -86.8279
1002800 84.5596 -86.1254
1002900 83.456 -85.7448
1003000 85.0718 -83.1422
1003100 85.9686 -81.1744
1003200 85.6148 -84.6487
1003300 86.4212 -84.8009
1003400 87.0158 -83.0671
1003500 83.8051 -85.1401
1003600 81.8507 -84.939
1003700 82.9637 -86.1288
1003800 84.3003 -86.2642
1003900 84.6444 -86.75
1004000 83.3097 -85.6644
1004100 85.6487 -81.5877
1004200 85.8022 -82.9409
1004300 85.7601 -84.4707
1004400 87.0559 -83.5396
1004500 86.2817 -85.1448
1004600 83.4396 -83.5437
1004700 82.2333 -86.1289
1004800 83.2762 -85.9013
1004900 84.3615 -86.0558
1005000 84.029 -86.8468
1005100 84.3836 -84.3202
1005200 85.4394 -82.4318
1005300 85.897 -84.8707
1005400 85.9153 -83.559
1005500 85.9657 -82.3021
1005600 86.648 -85.5472
1005700 83.2181 -85.0947
1005800 83.0783 -85.9918
1005900 85.0318 -85.5333
1006000 82.6733 -85.743
1006100 83.5176 -86.3885
1006200 85.4142 -84.0747
1006300 84.5233 -84.1885
1006400 86.9239 -84.1094
1006500 84.9881 -83.7476
1006600 86.7622 -83.5389
1006700 86.3051 -83.6392
1006800 82.4371 -85.1838
1006900 84.3138 -85.4053
1007000 84.6203 -86.2254
1007100 82.8296 -85.5128
1007200 83.9274 -86.5299
1007300 84.6887 -85.2078
1007400 84.9029 -82.5777
1007500 87.0996 -84.8311
1007600 84.8443 -83.8138
1007700 86.9894 -83.4428
1007800 84.6816 -83.7655
1007900 84.1368 -85.8243
1008000 83.8675 -84.5797
1008100 84.1485 -87.8446
1008200 83.5452 -84.9197
1008300 84.4632 -87.1095
1008400 84.1343 -83.6587
1008500 86.1253 -83.3612
1008600 85.5008 -84.695
1008700 86.86 -83.192
1008800 84.7057 -83.8017
1008900 86.1343 -84.4093
1009000 83.5188 -85.2073
1009100 84.5168 -85.9013
1009200 83.813 -85.3826
1009300 83.3367 -86.6199
1009400 84.142 -85.4762
1009500 83.9475 -85.0746
1009600 86.917 -83.2947
1009700 85.0172 -84.5465
1009800 86.8074 -83.4099
1009900 85.3753 -84.4631
1010000 86.1413 -84.7384
1010100 83.4015 -84.381
1010200 83.2372 -87.4854
1010300 85.8219 -84.1229
1010400 82.863 -86.8744
1010500 85.1526 -84.2066
1010600 83.5458 -87.0644
1010700 86.0699 -82.7185
1010800 86.5387 -83.5655
1010900 83.9473 -85.2688
1011000 87.6348 -83.9285
1011100 83.8178 -84.5502
1011200 86.2955 -84.1255
1011300 82.5386 -86.156
1011400 84.4607 -85.5953
1011500 84.1743 -85.6742
1011600 84.5777 -86.3922
1011700 84.5144 -84.7306
1011800 84.8441 -84.3169
1011900 86.546 -84.0492
1012000 85.2686 -84.1402
1012100 86.7147 -84.0755
1012200 85.5613 -85.1886
1012300 84.827 -84.1742
1012400 82.4771 -85.1723
1012500 84.7977 -86.6698
1012600 85.0332 -85.3663
1012700 84.0743 -87.2956
1012800 85.1474 -85.2327
1012900 84.34 -83.1879
1013000 85.3447 -83.344
1013100 86.6144 -85.5242
1013200 86.3666 -84.2107
1013300 86.991 -84.7642
1013400 83.9391 -85.1393
1013500 82.5541 -85.4722
1013600 84.5569 -85.4822
1013700 84.8586 -85.9874
1013800 84.4901 -86.8192
1013900 84.8178 -85.9216
1014000 85.5644 -82.7953
1014100 85.7473 -84.0125
1014200 85.1195 -84.8999
1014300 86.9891 -83.6452
1014400 86.4832 -84.9642
1014500 84.4837 -84.8899
1014600 83.0533 -85.8726
1014700 84.9343 -85.5742
1014800 83.1929 -85.7524
1014900 85.2804 -87.1262
1015000 84.2319 -86.1771
1015100 85.1312 -83.0658
1015200 86.5884 -83.7717
1015300 85.2782 -85.1729
1015400 87.0707 -82.8464
1015500 85.5683 -85.2546
1015600 85.4722 -84.7156
1015700 83.0962 -85.7985
1015800 84.511 -87.6018
1015900 85.0178 -84.4064
1016000 83.9266 -87.2863
1016100 84.4993 -85.3489
1016200 85.9577 -84.8714
1016300 86.388 -83.1943
1016400 86.346 -84.1351
1016500 84.5992 -84.8841
1016600 86.9169 -84.3666
1016700 85.0861 -85.0378
1016800 84.4001 -86.2761
1016900 83.5684 -86.4339
1017000 84.2358 -85.1319
1017100 84.752 -85.701
1017200 84.8843 -86.7678
1017300 84.8212 -84.2814
1017400 86.5395 -83.8221
1017500 86.5142 -84.2922
1017600 84.2111 -84.0655
1017700 87.2397 -84.8125
1017800 86.4774 -84.7849
1017900 83.21 -85.9279
1018000 84.1998 -86.3675
1018100 84.7217 -85.7815
1018200 83.6906 -84.4367
1018300 84.5724 -87.522
1018400 85.7885 -84.3127
1018500 86.4751 -84.3254
1018600 85.412 -85.0328
1018700 84.4871 -84.6192
1018800 86.0582 -83.9588
1018900 86.0045 -84.8046
1019000 84.1351 -86.825
1019100 84.7403 -85.9541
1019200 84.7674 -85.1725
1019300 84.4837 -84.0401
1019400 85.9804 -87.2493
1019500 85.0087 -84.6451
1019600 86.5482 -83.5267
1019700 85.5009 -86.3039
1019800 84.7265 -83.9966
1019900 84.176 -84.9217
1020000 88.1443 -85.9394
1020100 84.1396 -85.0218
1020200 83.5533 -86.0621
1020300 85.9898 -85.2388
1020400 83.4856 -85.5049
1020500 86.6777 -84.4512
1020600 84.5808 -87.8221
1020700 85.595 -83.2335
1020800 86.4389 -83.9353
1020900 84.844 -86.0329
1021000 85.6723 -83.985
1021100 85.1858 -86.3991
1021200 86.4033 -84.2868
1021300 83.0293 -86.9265
1021400 85.553 -85.5759
1021500 84.9562 -84.8945
1021600 85.2596 -86.1234
1021700 85.6286 -84.8296
1021800 85.1136 -85.6071
1021900 86.3859 -84.2669
1022000 84.7775 -86.2686
1022100 85.492 -83.9791
1022200 86.2964 -84.84
1022300 84.9795 -86.2147
1022400 84.7876 -85.3425
1022500 84.1982 -85.983
1022600 85.8479 -85.0286
1022700 84.8775 -86.0164
1022800 84.1044 -86.3763
1022900 86.315 -84.4174
1023000 86.7018 -84.562
1023100 85.0149 -85.4489
1023200 85.1343 -84.2036
1023300 87.2965 -85.5097
1023400 84.733 -84.5057
1023500 85.2957 -85.8999
1023600 84.4087 -86.6529
1023700 85.7729 -84.9108
1023800 84.8357 -86.2541
1023900 85.3211 -86.4674
1024000 84.0947 -84.7345
1024100 86.7684 -85.7446
1024200 85.7882 -84.8064
1024300 85.4742 -84.3208
1024400 86.0028 -85.9274
1024500 86.4968 -84.8582
1024600 84.3919 -85.1278
1024700 85.439 -86.6257
1024800 84.5956 -85.6988
1024900 84.71 -85.8348
1025000 86.11 -86.4703
1025100 84.0421 -85.6099
1025200 87.09 -84.8454
1025300 85.67 -84.9282
1025400 86.0276 -84.8656
1025500 86.4396 -85.0922
1025600 85.755 -85.722
1025700 84.9878 -83.0815
1025800 85.2093 -88.2805
1025900 84.5152 -84.8104
1026000 85.5495 -86.7104
1026100 84.8684 -86.0298
1026200 84.8399 -85.7075
1026300 85.6134 -85.2791
1026400 86.9769 -84.5127
1026500 85.0235 -85.1317
1026600 86.378 -85.4762
1026700 86.8872 -85.5905
1026800 85.6542 -83.9062
1026900 85.4617 -87.6011
1027000 84.28 -85.4236
1027100 85.593 -85.569
1027200 84.9611 -87.1733
1027300 85.3435 -86.223
1027400 84.618 -85.4779
1027500 88.1124 -85.6735
1027600 84.4084 -83.4749
1027700 86.5525 -85.9605
1027800 86.6981 -85.1476
1027900 86.3486 -84.8412
1028000 85.1387 -85.3087
1028100 84.7324 -87.846
1028200 84.7634 -84.4091
1028300 86.2353 -87.8425
1028400 83.5603 -86.4178
1028500 86.256 -85.6987
1028600 85.8254 -84.8222
1028700 87.089 -84.5117
1028800 84.4619 -85.9339
1028900 87.6851 -85.2452
1029000 86.2826 -83.725
1029100 85.318 -86.8633
1029200 84.8976 -86.1991
1029300 84.4027 -85.7025
1029400 86.8102 -85.066
1029500 82.9339 -88.7876
1029600 86.338 -85.6436
1029700 86.987 -84.5192
1029800 86.1304 -85.6776
1029900 85.0169 -85.0144
1030000 86.1961 -85.6339
1030100 87.4829 -83.1439
1030200 85.6371 -87.517
1030300 84.4692 -86.9166
1030400 85.2253 -85.1193
1030500 86.4602 -85.4071
1030600 83.8982 -86.9068
1030700 84.0236 -86.6525
1030800 88.258 -85.7961
1030900 86.5128 -85.1331
1031000 85.0275 -84.5705
1031100 84.5268 -86.5805
1031200 88.2797 -82.139
1031300 86.0853 -86.0599
1031400 85.5352 -88.2756
1031500 86.114 -85.9753
1031600 84.049 -84.5941
1031700 84.9915 -85.1939
1031800 83.8672 -88.7186
1031900 86.664 -85.9568
1032000 86.8481 -84.5502
1032100 85.3454 -86.2814
1032200 84.4413 -83.8789
1032300 87.906 -84.2847
1032400 88.6916 -85.6216
1032500 84.8023 -86.1588
1032600 85.0023 -86.8471
1032700 86.3668 -84.8766
1032800 83.307 -83.9235
1032900 82.5385 -89.5967
1033000 87.7875 -87.4248
1033100 86.9638 -85.8441
1033200 86.5479 -85.2016
1033300 84.263 -85.4365
1033400 85.3365 -83.0206
1033500 88.7346 -83.3692
1033600 87.2269 -88.0623
1033700 85.7535 -86.8048
1033800 85.0209 -85.5949
1033900 85.0009 -84.8096
1034000 82.8528 -86.4106
1034100 84.5785 -89.0948
1034200 88.6844 -86.8661
1034300 86.7639 -84.8632
1034400 84.5495 -85.3427
1034500 85.0746 -83.1462
1034600 87.2642 -85.0328
1034700 88.8225 -85.0839
1034800 86.2317 -88.2146
1034900 84.5989 -86.3351
1035000 84.6318 -84.7767
1035100 82.5145 -85.6428
1035200 87.0113 -87.8959
1035300 86.1988 -89.353
1035400 88.0238 -85.1053
1035500 85.71 -84.8055
1035600 84.9274 -82.7757
1035700 85.7798 -83.9192
1035800 88.6759 -87.9954
1035900 88.4194 -86.0724
1036000 84.3398 -87.5664
1036100 84.2716 -85.0323
1036200 82.6977 -84.8877
1036300 85.1535 -87.43
1036400 88.769 -88.1173
1036500 86.6623 -87.6864
1036600 86.6919 -84.5881
1036700 84.317 -83.7732
1036800 85.2318 -83.1141
1036900 88.4217 -86.0512
1037000 87.5631 -88.3604
1037100 86.5949 -86.5076
1037200 84.7159 -85.5207
1037300 82.1943 -84.8549
1037400 84.4535 -86.0878
1037500 87.4452 -88.6973
1037600 88.3445 -87.9215
1037700 86.2326 -85.195
1037800 85.6081 -83.8528
1037900 84.9917 -82.8037
1038000 86.8663 -86.1247
1038100 88.0823 -87.8484
1038200 87.8932 -87.2885
1038300 83.6475 -86.4727
1038400 83.8406 -84.1804
1038500 83.6004 -85.6873
1038600 87.3961 -86.1249
1038700 86.8137 -89.4919
1038800 87.8617 -87.0641
1038900 86.051 -83.5978
1039000 83.9248 -82.6442
1039100 86.196 -86.1898
1039200 86.6632 -86.5041
1039300 89.4567 -87.0182
1039400 84.816 -87.9607
1039500 83.6222 -85.3774
1039600 84.0149 -84.1782
1039700 86.0487 -86.2508
1039800 86.8646 -87.754
1039900 87.8287 -89.349
1040000 87.0145 -83.1299
1040100 85.4134 -83.2853
1040200 84.2752 -85.7537
1040300 86.5396 -86.4201
1040400 88.8402 -86.5779
1040500 87.889 -87.6843
1040600 82.1411 -86.278
1040700 82.8864 -85.3501
1040800 88.1179 -85.2337
1040900 86.0838 -87.0358
1041000 86.6172 -88.7779
1041100 88.1831 -86.5688
1041200 84.7899 -82.1873
1041300 85.9053 -84.1495
1041400 85.9417 -87.6645
1041500 87.4178 -86.2727
1041600 88.0735 -86.7001
1041700 83.9464 -87.3444
1041800 83.6214 -84.205
1041900 84.8252 -86.6594
1042000 88.1764 -87.2808
1042100 86.6081 -87.1724
1042200 86.454 -86.9567
1042300 86.6425 -81.8065
1042400 84.0171 -85.44
1042500 87.2795 -85.6831
1042600 88.425 -88.5074
1042700 86.725 -86.4284
1042800 85.7996 -86.1025
1042900 81.9663 -85.8713
1043000 86.0322 -84.8256
1043100 86.4303 -87.4901
1043200 88.0742 -88.2389
1043300 86.0634 -86.5339
1043400 85.7107 -84.3774
1043500 86.1689 -83.2201
1043600 85.012 -86.2583
1043700 87.7304 -87.661
1043800 88.0009 -87.2891
1043900 86.2442 -86.037
1044000 83.4108 -85.4007
1044100 85.6122 -86.5955
1044200 86.0171 -85.9076
1044300 88.436 -87.2861
1044400 85.813 -87.9844
1044500 86.4693 -84.5805
1044600 85.0288 -83.9577
1044700 87.5369 -86.971
1044800 85.5769 -86.3854
1044900 88.1388 -88.0854
1045000 87.2282 -85.7839
1045100 82.6471 -86.2895
1045200 85.9007 -84.971
1045300 87.1799 -87.2292
1045400 86.3331 -85.8528
1045500 87.5932 -87.382
1045600 85.3674 -87.4841
1045700 86.2975 -82.0915
1045800 85.7726 -87.097
1045900 85.938 -86.688
1046000 86.6979 -86.6366
1046100 87.987 -87.7644
1046200 85.9067 -85.233
1046300 82.6622 -87.1289
1046400 88.2944 -85.7136
1046500 86.9235 -84.9528
1046600 86.4622 -86.959
1046700 87.7571 -88.3464
1046800 84.8327 -85.4603
1046900 86.6523 -83.7591
1047000 86.1376 -88.4807
1047100 85.0804 -86.8326
1047200 88.1903 -86.9238
1047300 87.8731 -86.837
1047400 83.4911 -85.7395
1047500 85.9989 -86.3675
1047600 88.3451 -85.7058
1047700 86.4371 -85.1877
1047800 86.3873 -88.6913
1047900 86.5747 -85.9882
1048000 86.2388 -83.8005
1048100 86.6183 -87.2978
1048200 86.0128 -88.9169
1048300 85.3438 -85.783
1048400 89.3747 -86.4154
1048500 84.2619 -86.5587
1048600 84.5456 -86.3617
1048700 87.9477 -85.8837
1048800 88.7308 -86.2739
1048900 85.3505 -85.4356
1049000 85.2186 -89.1731
1049100 86.8084 -83.6621
1049200 87.6944 -85.5646
1049300 85.6243 -88.5881
